respondent_id,churned,age,gender,loyalty_level,how_long_a_customer,how_far_away,feel_valued_as_customer,get_often_inspiration,good_product_overview,pick_up_flexibility,fair_prices,looking_forward_to_the_next_12_months,see_improvements_recently,informed_about_new_products,find_productst_i_want,i_enjoy_buying
16212,1,2,2,1,2,2,2,3,3,4,2,3,2,3,3,1
16213,1,2,,1,3,4,2,2,2,1,2,2,2,,2,3
16214,1,2,1,1,2,5,5,5,2,5,5,2,1,4,5,5
16215,0,1,2,1,1,3,1,1,1,1,1,1,1,,1,1
16216,1,5,2,1,7,2,4,1,2,3,3,3,1,2,2,2
16217,0,2,1,1,2,1,4,3,1,2,1,1,1,2,4,1
16218,0,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1
16219,0,4,1,1,2,1,2,1,2,1,2,1,1,2,2,1
1622,1,4,2,1,5,1,5,5,5,2,3,3,1,5,4,5
16220,1,2,2,1,3,1,4,4,4,2,3,2,2,4,3,3
16221,0,3,2,1,4,1,2,1,3,2,1,4,1,2,2,2
16222,1,2,1,1,4,2,3,2,3,1,2,2,1,,3,4
16223,0,4,2,1,6,1,1,1,1,1,3,2,1,3,1,1
16224,0,5,2,1,5,1,4,1,4,1,4,3,1,4,2,2
16225,0,3,2,1,2,2,1,1,1,1,1,1,1,,1,1
16226,1,2,1,1,3,2,5,5,1,1,1,3,1,5,5,5
16227,1,2,1,1,2,5,5,3,2,5,5,3,1,,5,3
16228,1,2,2,1,2,2,2,3,2,3,2,1,2,,3,3
16229,0,5,1,1,1,1,2,2,2,2,5,1,2,5,3,2
1623,1,3,1,,4,3,2,1,1,5,5,1,2,,2,2
16230,0,1,2,,1,2,1,2,1,1,1,2,1,,1,1
16231,0,3,,1,3,3,1,4,1,1,1,2,1,,1,1
16232,0,5,1,,1,4,3,3,3,2,2,2,2,,3,3
16233,1,1,2,,2,3,3,4,3,1,5,1,1,,1,2
16234,1,2,,1,2,1,5,2,4,1,1,2,1,2,5,3
16235,0,2,2,1,1,1,1,5,1,1,1,1,1,1,2,2
16236,1,2,,1,3,,5,4,4,4,4,3,2,4,4,4
16237,0,3,2,1,2,2,1,1,4,2,1,1,1,4,2,2
16238,0,2,,1,2,,4,2,3,2,2,4,1,3,2,2
16239,1,2,2,1,3,4,2,3,3,4,4,3,2,5,2,5
1624,0,5,2,1,6,1,2,1,1,1,1,1,1,4,1,1
16240,0,0,,3,5,0,1,5,1,1,2,1,1,5,1,1
16241,1,2,,1,3,,5,5,5,5,5,3,2,5,5,5
16242,0,6,2,1,8,1,3,3,5,2,2,3,2,,3,5
16243,1,4,1,,4,2,5,5,5,5,5,4,2,,4,4
16244,1,3,1,3,4,2,2,5,1,1,4,3,1,2,1,1
16245,0,5,2,1,4,1,4,2,1,1,1,4,2,,4,1
16246,0,5,1,2,6,4,1,1,2,3,2,1,1,,1,1
16247,0,3,2,,6,3,4,4,3,4,2,4,2,,2,2
16248,1,2,1,1,3,2,3,4,1,3,4,2,2,,3,3
16249,1,2,,2,2,,2,2,3,5,4,2,2,,2,2
1625,1,2,1,,3,2,1,2,2,1,2,2,1,,2,5
16250,0,3,2,,3,1,2,1,2,1,5,1,1,,1,1
16251,0,3,,1,5,1,4,1,2,2,4,2,1,,2,3
16252,1,1,2,1,2,1,2,2,2,1,1,2,1,,1,1
16253,1,3,1,1,4,2,2,5,5,4,5,3,1,4,2,5
16254,0,5,2,,2,2,4,4,4,1,1,2,2,,1,1
16255,0,2,1,1,2,2,1,1,1,1,1,1,2,,1,1
16256,0,4,1,3,1,2,2,2,2,1,3,1,1,2,1,1
16257,1,4,2,1,5,2,1,2,4,1,1,2,1,2,2,2
16258,1,2,1,,1,2,3,2,4,4,2,2,2,,3,2
16259,1,2,2,1,2,2,2,1,2,1,1,1,1,,1,1
1626,1,2,1,,3,1,2,3,4,1,4,4,2,,4,2
16260,0,5,2,1,5,1,1,2,3,2,1,2,4,2,3,3
16261,0,3,2,,1,2,1,2,2,1,1,4,1,,2,1
16262,0,2,,2,8,,1,1,1,1,1,1,1,,1,1
16263,0,5,2,1,4,1,2,1,2,2,1,1,1,2,2,2
16264,1,2,1,1,2,3,2,3,1,4,2,2,2,2,2,1
16265,0,4,1,2,4,3,2,3,1,5,3,4,1,,3,1
16266,1,6,2,1,6,1,5,1,1,1,1,2,1,3,1,1
16267,0,5,2,1,6,3,1,1,2,1,1,1,1,1,1,1
16268,0,6,2,1,7,1,1,1,2,1,1,2,1,,1,1
16269,0,4,,3,4,,2,2,2,2,3,1,2,,2,2
1627,0,4,1,1,3,1,1,1,1,1,1,1,1,,1,1
16270,0,5,2,1,7,2,2,2,4,2,2,2,2,2,2,2
16271,0,5,2,1,2,1,1,1,2,1,1,1,1,2,1,1
16272,0,1,2,1,1,2,4,4,4,1,1,2,1,2,4,2
16273,1,3,,1,4,,1,1,1,1,1,1,1,,1,1
16274,1,2,2,,3,2,5,4,5,4,5,4,2,,5,2
16275,1,2,1,1,2,4,5,1,1,1,5,1,1,,1,1
16276,0,2,2,1,2,2,4,2,3,4,1,2,2,,3,2
16277,0,3,2,,2,3,2,2,2,2,4,1,1,,2,1
16278,0,4,1,1,1,1,1,1,1,2,2,1,1,,1,1
16279,0,2,1,1,2,1,5,3,2,1,1,2,2,,4,3
1628,0,4,1,2,6,3,1,1,1,1,4,1,1,,1,1
16280,0,6,1,1,4,2,4,1,2,2,1,3,1,2,2,2
16281,0,2,2,1,1,1,1,3,1,2,1,2,1,1,2,1
16282,0,2,1,1,3,4,1,1,1,1,1,1,1,,1,1
16283,1,5,2,1,2,,1,1,1,1,1,1,1,1,1,1
16284,0,3,2,1,3,4,2,1,1,1,2,1,2,,2,1
16285,0,2,2,,1,3,2,1,1,1,1,1,1,,1,1
16286,0,4,2,2,5,1,4,2,2,2,2,2,2,,2,2
16287,0,3,1,1,4,1,2,1,3,2,4,2,1,,3,1
16288,1,4,,1,8,,4,3,4,1,3,2,1,3,2,2
16289,0,1,1,,1,4,2,2,2,2,1,2,2,,2,2
1629,1,3,1,2,4,3,5,1,2,1,1,1,1,,1,1
16290,1,3,1,3,4,3,2,2,2,2,5,1,1,1,1,2
16291,0,4,2,1,2,1,2,4,4,2,1,1,2,2,2,2
16292,0,3,2,1,2,1,1,2,1,1,1,1,1,2,2,1
16293,0,3,2,,2,1,3,1,3,1,3,1,1,,1,1
16294,0,4,2,1,4,1,2,1,1,1,1,1,2,2,2,2
16295,0,4,2,,4,2,4,1,2,2,4,1,1,,1,1
16296,0,5,2,1,7,1,2,1,4,2,1,1,2,,1,2
16297,0,1,1,1,1,5,1,5,1,1,1,1,1,,1,1
16298,0,5,2,1,7,1,2,2,3,2,2,2,1,2,2,1
16299,1,6,2,1,7,2,5,3,5,5,3,3,2,,5,3
163,0,5,2,1,6,1,1,1,2,1,2,3,1,1,1,2
1630,0,3,1,1,2,2,2,2,2,2,2,1,2,,2,2
16300,0,4,2,1,3,2,1,2,3,1,1,1,1,,2,1
16301,0,5,2,1,4,1,3,2,2,1,2,2,1,2,2,2
16302,1,5,,1,5,,4,2,2,2,4,3,2,,2,3
16303,0,3,1,,6,1,2,2,2,2,2,1,1,,1,1
16304,0,5,2,1,5,2,1,2,2,4,1,1,1,,1,2
16305,0,5,2,3,5,1,2,2,2,2,2,2,2,2,2,2
16306,1,4,2,,5,2,4,2,3,1,2,4,2,,4,2
16307,0,5,1,1,1,3,2,2,1,5,2,2,1,2,1,2
16308,1,5,2,1,5,1,5,4,5,2,5,4,2,,1,5
16309,1,4,2,,2,1,4,1,2,5,5,2,2,,2,2
1631,0,4,,,5,2,4,3,3,2,4,4,1,,2,2
16310,0,3,2,1,4,2,1,2,2,2,2,2,2,,3,2
16311,1,6,2,1,5,2,4,5,5,3,3,3,3,,4,5
16312,1,3,1,1,3,1,1,5,1,1,5,3,1,,5,3
16313,1,4,1,,2,2,2,2,4,3,5,1,2,,2,2
16314,1,3,,1,2,2,1,1,1,1,1,2,1,,1,1
16315,1,4,3,1,8,,1,1,1,1,1,4,1,,1,1
16316,1,3,1,,1,,1,2,3,1,5,3,1,,1,3
16317,1,3,1,1,5,2,4,2,2,2,2,1,2,,2,2
16318,0,2,2,,1,2,2,2,2,2,2,1,1,,2,1
16319,0,5,1,1,8,2,1,2,1,2,2,1,2,1,1,1
1632,0,5,2,2,5,1,1,1,1,1,1,1,1,,1,1
16320,0,2,1,1,3,2,1,1,1,1,1,1,1,,1,1
16321,0,4,1,,3,2,2,3,2,2,3,1,1,,2,3
16322,0,2,1,,1,2,1,4,3,1,2,2,1,,2,2
16323,0,5,2,1,1,1,2,1,3,1,2,1,1,1,1,2
16324,0,6,2,1,3,1,2,1,2,2,1,1,1,2,2,1
16325,0,5,1,1,8,1,1,1,1,1,1,2,1,,1,1
16326,0,2,2,,1,2,1,1,3,2,1,2,1,,1,1
16327,0,5,2,,6,2,1,1,2,1,2,4,1,,1,1
16328,1,2,2,1,2,1,2,3,4,4,1,3,1,3,3,3
16329,0,4,2,1,4,1,1,2,1,1,1,1,2,,2,1
1633,1,3,,,2,,2,2,3,2,2,1,3,,3,3
16330,0,5,2,1,7,1,3,3,3,1,3,4,3,,3,3
16331,0,2,1,1,1,1,2,3,3,2,1,2,1,,2,1
16332,0,5,1,1,2,2,1,1,2,1,1,1,1,,2,1
16333,1,3,2,1,2,3,5,4,5,4,3,3,1,5,4,3
16334,0,5,1,1,3,2,1,1,1,1,5,2,1,1,1,2
16335,0,3,,1,4,,1,1,1,1,2,4,1,,1,1
16336,1,5,2,1,5,2,5,2,2,1,4,3,2,4,3,4
16337,0,4,2,,1,1,1,1,1,1,1,1,1,,1,1
16338,0,5,1,1,5,2,1,1,2,1,1,2,1,1,1,1
16339,1,2,1,,1,2,5,1,2,1,1,1,1,,4,1
1634,0,3,2,1,1,2,1,1,1,1,1,2,1,,1,1
16340,0,2,2,2,1,4,4,1,2,2,2,1,2,,2,1
16341,0,3,1,1,5,4,1,1,2,2,1,2,1,,1,1
16342,0,3,2,1,3,2,3,4,3,1,1,1,3,,2,2
16343,0,4,5,1,7,2,1,5,5,1,1,3,1,5,2,5
16344,0,5,2,1,8,1,1,1,2,1,2,2,1,,2,1
16345,1,3,1,,2,1,2,4,4,1,5,3,1,,2,2
16346,1,5,2,1,8,2,1,2,2,2,4,3,2,,2,2
16347,0,5,2,,3,1,2,1,2,1,2,2,1,,1,1
16348,0,4,1,1,6,1,2,1,3,2,1,4,2,,2,1
16349,1,2,1,1,2,1,5,2,3,4,2,3,2,2,5,5
1635,0,3,1,1,1,1,1,1,2,1,1,2,1,,1,1
16350,1,0,2,1,5,2,4,1,2,4,2,2,2,,4,2
16351,1,3,1,1,2,1,1,1,2,1,4,2,1,,2,3
16352,1,2,,,1,2,4,4,2,5,1,2,2,,2,3
16353,0,6,2,1,6,3,1,1,1,1,1,1,1,,1,1
16354,0,2,2,1,2,3,5,1,2,1,5,3,1,,1,1
16355,0,6,2,1,2,1,2,1,4,1,2,1,1,,2,2
16356,0,5,,1,5,1,3,2,4,1,3,4,2,3,4,4
16357,0,4,2,1,5,1,2,1,2,1,1,2,1,,2,1
16358,0,6,2,1,8,2,1,2,3,1,2,1,1,1,2,1
16359,1,2,,1,2,3,5,5,4,5,2,2,1,,4,2
1636,1,2,2,,2,3,4,2,4,5,2,3,1,,2,2
16360,0,2,1,1,2,2,2,2,2,1,2,2,1,,3,2
16361,0,5,2,1,3,1,5,1,2,1,1,1,1,,1,1
16362,0,2,1,1,1,2,2,2,2,2,1,1,2,,2,2
16363,1,3,1,1,4,2,3,4,2,2,4,3,3,,3,3
16364,0,2,1,1,2,1,1,1,1,1,1,2,1,,2,1
16365,0,2,1,1,3,2,1,1,1,1,1,1,1,,1,1
16366,0,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1
16367,0,2,1,1,1,4,2,2,2,2,2,2,1,2,2,2
16368,0,4,2,1,4,2,1,1,1,1,1,4,1,1,1,1
16369,0,5,2,1,5,1,2,1,1,1,1,2,1,,2,1
1637,0,4,1,,7,1,1,1,1,1,1,2,1,,1,1
16370,0,5,2,1,8,1,4,4,4,2,2,3,2,,4,2
16371,0,1,2,,1,2,3,5,4,2,1,1,1,,1,2
16372,1,2,2,1,2,2,5,2,2,1,1,3,1,,1,2
16373,0,4,2,,1,2,1,4,2,1,1,2,1,,1,1
16374,1,3,,1,4,,4,3,2,1,4,3,1,5,1,4
16375,1,2,2,,1,3,2,2,2,4,5,2,2,,2,2
16376,0,3,2,,2,1,3,3,2,2,3,1,1,,1,1
16377,0,2,2,,1,1,2,1,1,1,1,1,1,,1,1
16378,0,4,2,,4,2,2,2,3,3,5,2,2,,2,2
16379,1,4,,1,3,3,5,5,5,1,4,3,2,1,5,4
1638,0,0,2,1,3,2,1,1,1,1,1,1,1,,1,1
16380,0,5,1,,1,2,2,2,2,2,4,2,2,,3,3
16381,1,2,1,1,1,1,1,1,1,2,1,1,1,,2,2
16382,1,5,,1,7,2,5,5,5,2,3,3,2,,5,5
16383,0,3,2,,3,4,1,1,2,1,2,1,1,,2,2
16384,0,2,1,1,1,1,2,5,1,1,2,3,1,5,1,5
16385,0,3,1,1,1,3,1,1,1,1,1,1,1,,1,1
16386,0,3,,1,5,2,3,3,3,3,5,2,2,3,5,4
16387,0,1,1,1,1,3,2,2,1,1,1,2,1,1,1,1
16388,1,4,2,,3,5,2,1,1,1,2,1,1,,1,1
16389,0,4,2,3,4,2,1,1,1,1,1,1,1,1,1,1
1639,0,5,2,1,8,2,1,1,1,1,1,2,1,,1,1
16390,0,4,2,1,3,5,1,1,1,1,1,1,1,,1,1
16391,0,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1
16392,1,5,,2,4,,4,2,3,5,4,1,2,,2,3
16393,1,2,,2,2,,3,2,2,2,2,3,2,,1,2
16394,0,4,,1,5,5,5,1,1,2,1,2,1,,1,1
16395,0,5,2,1,3,2,1,2,2,2,2,2,2,,1,2
16396,0,4,2,1,2,1,1,1,1,1,1,1,1,,1,1
16397,0,4,2,1,3,1,2,1,1,1,1,1,1,,2,1
16398,0,4,,1,2,,4,2,4,1,2,3,1,,5,5
16399,0,3,1,,4,4,1,1,1,1,2,1,1,,1,2
164,1,3,2,1,5,3,2,4,4,1,2,2,2,,4,4
1640,0,1,1,,2,1,1,2,2,4,2,1,2,,2,2
16400,0,5,2,1,2,1,4,2,1,2,2,2,2,4,2,2
16401,0,1,1,1,1,1,2,5,4,4,1,2,3,,2,1
16402,1,4,2,2,3,1,1,1,1,5,5,3,1,,1,1
16403,0,3,1,1,1,5,2,2,2,2,1,2,1,,2,1
16404,0,3,2,1,4,1,2,2,3,1,1,1,1,,2,1
16405,1,2,2,1,3,1,5,5,5,2,1,3,1,,5,3
16406,1,4,2,1,5,,2,2,3,2,2,4,2,2,2,3
16407,1,2,2,,1,3,4,1,2,2,1,3,1,,4,2
16408,0,5,2,1,8,1,2,3,3,1,2,3,1,2,2,2
16409,0,5,2,1,5,1,5,2,1,2,1,3,2,5,4,4
1641,1,3,1,1,3,2,2,2,2,1,2,4,2,2,2,2
16410,0,5,,3,1,4,2,4,2,5,5,1,1,,2,1
16411,0,3,2,1,1,1,1,2,2,2,1,1,1,,1,1
16412,0,2,2,1,2,1,1,1,1,1,1,1,1,,1,1
16413,0,3,1,1,3,3,2,2,1,2,2,2,2,1,2,1
16414,1,3,1,1,5,1,2,2,2,2,2,3,2,,4,4
16415,1,6,2,1,7,1,1,1,2,2,1,1,1,1,1,1
16416,0,2,2,1,1,1,1,1,1,1,1,1,1,,1,1
16417,0,5,2,1,4,1,4,1,4,1,1,2,1,,1,1
16418,0,4,2,1,7,2,2,2,2,1,1,2,2,,2,2
16419,1,4,,1,4,3,5,2,4,2,2,2,2,,2,2
1642,1,5,1,,1,1,3,2,4,3,4,2,2,,4,3
16420,0,3,1,2,5,1,1,1,1,1,2,3,1,,2,2
16421,0,1,1,1,1,1,1,2,2,1,1,1,1,,2,1
16422,1,3,1,1,5,2,5,5,2,1,2,3,2,5,2,5
16423,1,5,,,2,,5,5,5,2,2,3,1,,2,1
16424,1,1,2,1,2,1,2,4,4,2,1,3,1,,1,2
16425,0,2,1,1,2,1,1,1,1,1,1,2,2,,1,1
16426,0,4,,1,6,,4,2,4,2,2,3,1,,2,2
16427,0,1,1,1,1,2,5,3,3,1,1,3,1,4,4,2
16428,1,3,2,1,2,1,5,5,5,5,2,2,1,5,4,1
16429,0,3,2,1,1,2,2,1,2,1,1,2,1,1,1,1
1643,0,4,1,1,5,2,4,2,2,1,2,3,1,2,4,4
16430,1,2,1,1,3,1,4,4,4,2,2,4,2,2,4,3
16431,0,4,1,1,4,3,2,1,1,2,2,1,1,,5,1
16432,1,3,2,3,6,1,3,2,3,1,3,3,2,,4,3
16433,0,5,2,1,1,3,2,3,3,2,1,1,2,2,2,1
16434,1,3,3,1,4,,5,1,4,2,2,3,1,,4,3
16435,0,3,2,1,2,4,1,1,1,2,2,1,1,,1,1
16436,0,5,1,1,4,2,1,1,3,2,1,4,1,,1,1
16437,0,2,1,,1,5,1,2,1,1,1,1,1,,1,1
16438,0,3,1,2,4,3,2,1,4,1,2,1,1,,1,1
16439,0,3,1,,5,6,1,1,1,1,1,1,1,,1,1
1644,1,4,1,1,1,1,5,5,5,5,5,4,1,,5,5
16440,1,4,,1,3,2,5,4,5,1,4,3,1,2,4,4
16441,1,2,1,1,2,2,1,1,2,1,1,1,1,,1,1
16442,1,3,2,,5,2,2,1,1,1,1,2,2,,2,2
16443,1,3,1,1,2,1,1,2,2,1,1,3,1,,2,2
16444,1,3,2,,8,3,4,2,2,2,3,2,2,,2,2
16445,0,1,1,1,2,3,1,1,1,2,2,2,2,1,2,1
16446,1,6,1,1,8,2,5,5,5,5,5,3,2,5,5,5
16447,1,5,1,1,1,2,3,3,1,2,3,4,2,3,2,3
16448,0,1,2,,1,2,1,1,1,1,3,1,1,,1,1
16449,1,5,1,1,6,2,1,1,1,1,1,1,1,,1,1
1645,1,2,1,1,3,2,2,4,2,4,2,2,1,,4,4
16450,0,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1
16451,0,2,2,1,1,1,2,2,4,2,1,1,1,,2,1
16452,0,4,1,1,5,4,1,5,5,1,1,1,2,,3,3
16453,1,2,2,1,2,1,5,5,5,1,2,3,2,5,1,2
16454,0,3,1,3,4,2,1,1,1,1,1,1,1,1,1,1
16455,1,2,2,,2,,4,3,1,4,5,2,2,,3,5
16456,1,2,1,1,3,1,3,3,3,1,2,2,1,,3,3
16457,1,5,2,1,5,2,2,2,4,1,1,3,1,4,1,2
16458,0,2,2,1,2,2,1,1,1,1,1,2,1,,2,1
16459,0,6,2,1,4,2,4,2,4,4,2,4,2,,4,1
1646,0,5,2,1,6,2,4,1,2,4,5,2,1,1,1,2
16460,0,1,1,,1,3,1,1,1,1,1,2,1,,2,1
16461,0,6,2,1,2,2,1,1,2,1,2,1,2,,2,1
16462,0,2,,1,2,,1,1,1,1,2,2,2,,1,1
16463,0,1,1,1,1,1,1,2,3,1,1,4,1,,1,1
16464,0,2,2,1,1,3,1,2,2,2,1,3,1,,3,2
16465,0,3,1,,2,2,2,4,4,1,5,4,2,,2,2
16466,1,2,2,1,1,1,2,1,1,1,1,1,1,,2,2
16467,0,5,2,1,5,2,1,1,1,1,1,1,1,,1,1
16468,0,5,2,1,6,1,4,2,4,2,4,3,1,2,2,2
16469,0,6,2,1,5,1,3,3,2,2,3,2,2,3,3,3
1647,1,2,1,,3,2,4,1,1,1,1,1,2,,2,2
16470,0,4,1,1,5,1,2,1,2,1,2,1,2,,1,2
16471,0,3,1,2,3,2,2,2,3,2,1,2,1,,2,2
16472,0,3,1,3,5,1,1,1,1,1,1,1,1,1,1,1
16473,1,2,1,1,2,,4,4,2,4,2,1,1,,3,2
16474,0,3,1,2,4,1,1,1,1,1,1,1,1,,1,1
16475,1,2,2,1,1,2,1,1,1,1,1,1,1,,1,1
16476,1,3,5,1,4,3,4,4,2,1,1,3,1,2,2,2
16477,1,5,1,,3,2,4,3,3,2,4,4,2,,3,2
16478,0,3,2,,5,2,1,1,3,1,1,4,1,,1,1
16479,0,2,1,1,2,1,4,3,2,1,1,1,2,,5,1
1648,0,2,2,1,3,2,1,1,1,1,5,1,1,,1,1
16480,0,3,1,2,3,4,1,1,1,2,2,1,1,,1,1
16481,0,5,2,1,4,1,3,4,4,2,2,1,2,,2,2
16482,0,3,2,1,2,1,1,2,2,3,1,1,1,,1,1
16483,0,4,2,1,1,1,2,2,2,1,2,4,1,,2,2
16484,1,3,1,1,4,2,2,1,1,1,1,1,2,,2,2
16485,0,4,,1,4,1,2,1,1,1,1,3,2,,1,2
16486,0,3,,1,3,,1,1,1,1,1,1,1,,1,1
16487,0,5,2,1,2,2,2,2,2,1,1,1,1,,3,2
16488,0,1,2,1,1,2,3,1,2,1,1,4,1,,1,1
16489,0,4,2,1,3,1,2,2,2,2,1,1,2,1,2,2
1649,1,2,1,,1,3,4,1,4,3,3,2,2,,4,4
16490,1,3,1,1,3,2,2,3,3,2,2,1,2,3,3,2
16491,1,1,,,2,2,4,5,2,1,5,2,2,,2,5
16492,0,5,2,1,4,2,2,2,2,2,2,1,1,,1,1
16493,0,1,2,1,2,1,2,2,1,2,1,1,1,,2,1
16494,0,4,2,1,2,2,1,2,1,1,2,1,1,,2,1
16495,1,1,1,1,1,1,2,4,5,1,5,3,1,5,5,2
16496,1,2,1,,7,3,3,4,1,5,3,1,2,,3,1
16497,0,4,2,1,2,1,2,1,2,1,1,4,2,,2,1
16498,1,5,1,1,4,4,1,4,1,2,3,2,1,,2,3
16499,0,5,1,1,5,1,1,4,2,1,2,1,1,,1,2
165,1,5,2,1,3,,3,3,5,1,2,3,3,,3,3
1650,1,3,1,1,5,2,2,2,2,1,5,2,2,,2,4
16500,1,3,1,1,5,3,3,2,2,2,4,3,2,,4,4
16501,0,5,1,1,2,1,2,2,1,1,1,2,2,,2,2
16502,0,4,1,1,4,2,1,1,1,1,1,1,2,,1,1
16503,0,2,2,1,3,1,1,1,2,1,2,2,2,,1,1
16504,0,0,2,1,2,2,3,2,3,2,1,4,1,,2,2
16505,1,5,2,1,8,1,1,4,2,2,4,2,1,2,1,2
16506,0,5,2,,4,1,1,1,1,1,1,1,1,,1,1
16507,0,3,2,2,4,2,2,1,2,1,1,4,1,,2,1
16508,1,0,,1,0,,4,3,2,4,4,3,2,5,4,4
16509,0,4,2,1,5,2,1,1,3,1,1,3,2,2,3,2
1651,0,2,2,,1,6,3,2,2,1,3,2,2,,3,2
16510,0,3,2,1,4,2,1,2,1,1,1,2,1,,2,1
16511,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
16512,1,5,2,1,3,1,1,1,3,1,1,3,1,,1,2
16513,0,5,2,1,1,1,2,3,2,5,3,4,2,,2,2
16514,1,5,2,3,6,5,1,2,1,3,1,1,1,1,1,1
16515,0,5,2,1,4,3,1,2,2,1,2,2,1,,2,1
16516,1,5,2,1,5,2,3,3,3,3,3,3,3,3,3,4
16517,1,3,1,,5,1,4,2,1,4,4,1,2,,4,4
16518,1,5,2,,4,1,4,4,4,2,5,2,1,,3,2
16519,0,6,2,1,4,2,1,1,1,1,1,1,1,,1,1
1652,0,4,2,3,4,1,1,2,1,1,1,3,1,,1,1
16520,0,5,2,,1,2,2,3,3,2,3,2,2,,3,2
16521,1,4,1,,4,2,5,2,2,5,4,3,1,,4,3
16522,0,3,1,1,1,2,2,1,2,1,1,1,1,,2,1
16523,1,2,1,1,2,1,4,4,2,1,2,2,2,,3,3
16524,1,2,2,1,1,3,5,3,5,5,2,4,3,,4,3
16525,1,3,1,1,4,3,5,5,5,1,5,3,5,,5,5
16526,1,3,2,1,5,1,5,5,5,1,5,3,1,5,5,5
16527,0,1,2,1,1,1,1,1,2,1,1,1,1,,1,1
16528,0,3,2,1,2,2,1,2,2,2,2,1,1,,3,2
16529,1,4,1,2,1,2,2,2,1,2,4,2,1,,2,1
1653,0,3,1,1,3,1,2,1,4,2,2,3,2,,2,3
16530,0,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1
16531,1,1,1,1,1,1,2,2,2,1,1,1,2,,2,1
16532,0,5,2,1,4,3,4,1,1,1,1,3,1,,1,1
16533,0,2,2,1,1,2,1,1,1,2,1,2,1,3,1,1
16534,1,2,2,1,2,4,5,5,2,5,1,2,1,,5,2
16535,0,5,,,5,2,4,2,4,2,2,4,2,,2,2
16536,0,3,2,1,1,2,2,2,2,1,1,4,1,,3,1
16537,0,3,2,1,1,1,1,1,1,1,1,1,1,,1,1
16538,0,1,,1,1,4,4,4,5,5,1,4,2,3,4,3
16539,1,5,2,1,3,2,5,5,2,2,5,2,1,,2,3
1654,0,4,1,3,5,1,1,1,5,1,1,3,1,4,1,1
16540,1,3,1,1,1,2,2,2,4,3,2,2,3,4,3,4
16541,1,4,,,4,,5,3,4,2,5,4,1,,3,2
16542,0,6,2,1,8,1,2,3,2,1,1,2,1,2,2,2
16543,0,3,2,1,2,1,1,1,1,1,1,1,1,,1,1
16544,0,3,2,,5,2,2,1,1,2,5,1,1,,1,1
16545,0,4,1,1,3,4,1,1,1,1,1,1,1,,1,1
16546,0,4,2,1,1,1,1,1,1,1,1,1,1,,1,1
16547,1,6,2,1,7,,5,5,2,2,2,3,2,,5,5
16548,1,3,,1,4,2,1,1,1,4,1,3,1,5,1,4
16549,0,2,1,2,3,3,1,1,1,1,1,1,1,,1,1
1655,0,4,1,,4,2,2,2,2,1,1,1,1,,2,1
16550,0,3,2,1,4,1,5,5,5,1,1,3,1,,5,5
16551,0,2,,,2,3,5,4,5,2,4,4,2,,4,2
16552,1,2,2,1,2,1,2,4,2,1,1,2,4,,5,5
16553,0,3,2,1,1,4,1,1,1,1,1,1,1,,1,1
16554,1,4,,,2,,2,4,4,4,2,1,1,,4,1
16555,0,2,2,1,1,1,2,2,1,1,1,1,1,,1,1
16556,0,3,2,3,1,2,1,2,2,1,1,4,1,,2,1
16557,0,2,2,1,2,3,1,1,1,1,1,1,1,,1,1
16558,0,2,2,,2,1,2,1,2,1,1,1,1,,2,1
16559,1,3,1,3,5,5,1,5,1,5,5,3,1,4,1,5
1656,1,2,2,,2,3,4,3,4,1,4,2,1,,2,1
16560,1,3,2,1,2,4,3,4,3,5,2,3,2,,2,3
16561,1,2,1,2,1,1,4,2,2,4,5,2,1,,5,5
16562,0,2,1,1,1,3,2,2,3,1,1,1,2,,2,1
16563,1,5,,1,3,2,5,5,5,5,5,3,2,3,5,5
16564,1,6,2,1,8,1,3,2,2,2,2,3,2,3,2,2
16565,0,3,2,1,2,1,1,1,1,1,1,1,1,,2,1
16566,1,4,2,1,3,3,2,1,1,1,1,2,1,,1,1
16567,0,2,2,1,3,2,4,2,3,1,1,1,1,,3,2
16568,1,4,,1,4,,4,4,4,4,2,3,5,4,2,2
16569,0,1,2,1,2,1,2,1,2,1,1,2,1,,2,1
1657,0,5,1,1,4,2,2,1,1,1,1,1,1,1,1,2
16570,0,5,2,3,3,2,2,1,1,1,1,2,1,,1,1
16571,0,4,2,2,5,3,1,2,2,1,1,1,1,,1,1
16572,1,3,1,,1,2,1,1,4,1,2,1,3,,1,3
16573,0,3,1,2,4,2,1,1,1,2,1,1,1,,1,1
16574,0,5,2,1,6,3,2,2,2,4,2,2,1,4,2,2
16575,1,2,2,1,3,2,4,2,2,2,2,2,2,,2,2
16576,1,2,1,1,1,4,2,2,2,1,2,1,1,1,1,1
16577,0,3,2,1,2,2,3,3,2,5,2,3,2,2,1,2
16578,1,2,2,,2,1,4,5,5,1,1,4,2,,2,2
16579,1,0,2,1,3,2,2,3,4,3,3,3,1,1,3,2
1658,0,3,,1,6,1,1,2,3,2,4,2,1,4,2,3
16580,1,5,2,3,1,1,4,3,1,5,5,1,1,3,2,2
